MMHCIOPA_00284	ICEberg|394_cold-shock_protein_gi|281376355|gb|ADA65845.1|_[Lactococcus_lactis_subsp._lactis_KF147]	70.8	66	66	65	19	0	1	65	1	65	2.26e-31	101
MMHCIOPA_01353	ICEberg|394_cold-shock_protein_gi|281376355|gb|ADA65845.1|_[Lactococcus_lactis_subsp._lactis_KF147]	69.8	66	66	63	19	0	1	63	1	63	1.08e-29	97.4
MMHCIOPA_01353	ICEberg|173_CspA_gi|37955684|gb|AAP22523.1|_[Pseudomonas_aeruginosa]	60.3	69	66	63	25	0	4	66	7	69	1.04e-23	82.4
MMHCIOPA_01500	ICEberg|68_Tra8_gi|209486297|gb|ACI48596.1|_[Staphylococcus_aureus]	100	117	117	117	0	0	1	117	1	117	2.64e-87	246
MMHCIOPA_01501	ICEberg|68_Tra8_gi|209486304|gb|ACI48603.1|_[Staphylococcus_aureus]	99.4	171	167	159	1	0	1	159	1	159	4.69e-106	298
MMHCIOPA_01502	ICEberg|358_hypothetical_protein_gi|238773867|dbj|BAH66429.1|_[Staphylococcus_aureus]	100	113	113	113	0	0	1	113	1	113	6.62e-77	220
MMHCIOPA_01503	ICEberg|68_hypothetical_protein_gi|209486306|gb|ACI48605.1|_[Staphylococcus_aureus]	100	196	196	196	0	0	1	196	1	196	4.61e-133	369
MMHCIOPA_01503	ICEberg|358_hypothetical_protein_gi|238773868|dbj|BAH66430.1|_[Staphylococcus_aureus]	99.5	196	196	196	1	0	1	196	1	196	1.88e-132	367
MMHCIOPA_01504	ICEberg|68_unknown_gi|209486307|gb|ACI48606.1|_[Staphylococcus_aureus]	99.4	348	348	348	2	0	1	348	1	348	5.54e-260	702
MMHCIOPA_01504	ICEberg|358_putative_traG_membrane_protein_gi|238773869|dbj|BAH66431.1|_[Staphylococcus_aureus]	99.1	348	348	348	3	0	1	348	1	348	1.30e-258	699
MMHCIOPA_01505	ICEberg|358_hypothetical_membrane_protein_gi|238773870|dbj|BAH66432.1|_[Staphylococcus_aureus]	99.7	615	615	615	2	0	1	615	1	615	0.0	1046
MMHCIOPA_01505	ICEberg|68_ribonuclease_E_domain_protein_gi|209486308|gb|ACI48607.1|_[Staphylococcus_aureus]	95.8	615	615	615	26	0	1	615	1	615	0.0	1035
MMHCIOPA_01506	ICEberg|68_FtsK_gi|209486309|gb|ACI48608.1|_[Staphylococcus_aureus]	99.8	452	452	452	1	0	1	452	1	452	0.0	888
MMHCIOPA_01506	ICEberg|358_FtsK/SpoIIIE_family_protein_gi|238773871|dbj|BAH66433.1|_[Staphylococcus_aureus]	99.6	452	452	452	2	0	1	452	1	452	0.0	885
MMHCIOPA_01507	ICEberg|358_hypothetical_membrane_protein_gi|238773872|dbj|BAH66434.1|_[Staphylococcus_aureus]	100	831	831	831	0	0	1	831	1	831	0.0	1625
MMHCIOPA_01507	ICEberg|68_VirB4_gi|209486310|gb|ACI48609.1|_[Staphylococcus_aureus]	99.9	831	831	831	1	0	1	831	1	831	0.0	1623
MMHCIOPA_01508	ICEberg|68_hypothetical_protein_gi|209486311|gb|ACI48610.1|_[Staphylococcus_aureus]	100	127	127	127	0	0	1	127	1	127	5.79e-89	251
MMHCIOPA_01508	ICEberg|358_hypothetical_membrane_protein_gi|238773873|dbj|BAH66435.1|_[Staphylococcus_aureus]	100	127	127	127	0	0	1	127	1	127	5.79e-89	251
MMHCIOPA_01509	ICEberg|358_hypothetical_membrane_protein_gi|238773874|dbj|BAH66436.1|_[Staphylococcus_aureus]	100	86	86	86	0	0	1	86	1	86	4.61e-60	175
MMHCIOPA_01509	ICEberg|68_hypothetical_protein_gi|209486312|gb|ACI48611.1|_[Staphylococcus_aureus]	80.2	86	86	86	17	0	1	86	1	86	6.61e-51	152
MMHCIOPA_01510	ICEberg|68_hypothetical_protein_gi|209486313|gb|ACI48612.1|_[Staphylococcus_aureus]	98.9	351	351	351	4	0	1	351	1	351	1.31e-223	610
MMHCIOPA_01510	ICEberg|358_hypothetical_membrane_protein_gi|238773875|dbj|BAH66437.1|_[Staphylococcus_aureus]	98.9	351	351	351	4	0	1	351	1	351	1.31e-223	610
MMHCIOPA_01511	ICEberg|358_replication_initiation_factor_family_protein_gi|238773876|dbj|BAH66438.1|_[Staphylococcus_aureus]	99.4	363	363	363	2	0	1	363	1	363	1.97e-272	735
MMHCIOPA_01511	ICEberg|68_RstA_gi|209486314|gb|ACI48613.1|_[Staphylococcus_aureus]	99.4	363	363	363	2	0	1	363	1	363	2.80e-272	734
MMHCIOPA_01512	ICEberg|68_hypothetical_protein_gi|209486315|gb|ACI48614.1|_[Staphylococcus_aureus]	100	100	100	100	0	0	1	100	1	100	2.27e-71	205
MMHCIOPA_01512	ICEberg|358_hypothetical_protein_gi|238773877|dbj|BAH66439.1|_[Staphylococcus_aureus]	100	100	100	100	0	0	1	100	1	100	2.27e-71	205
MMHCIOPA_01513	ICEberg|68_unknown_gi|209486316|gb|ACI48615.1|_[Staphylococcus_aureus]	100	106	106	106	0	0	1	106	1	106	1.28e-73	211
MMHCIOPA_01513	ICEberg|358_hypothetical_protein_gi|238773878|dbj|BAH66440.1|_[Staphylococcus_aureus]	100	106	106	106	0	0	1	106	1	106	1.28e-73	211
MMHCIOPA_01514	ICEberg|358_hypothetical_protein_gi|238773879|dbj|BAH66441.1|_[Staphylococcus_aureus]	98.9	94	94	94	1	0	1	94	1	94	2.65e-47	144
MMHCIOPA_01514	ICEberg|68_hypothetical_protein_gi|209486317|gb|ACI48616.1|_[Staphylococcus_aureus]	92.6	94	94	94	7	0	1	94	1	94	3.09e-46	141
