sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875297	chromosome	-	-	HDIEIFCH_1 Staphylococcus aureus strain strain	573338	0.3223229578363897	c5fbabb190e5e0d70a8433a051e9b582	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875297	chromosome	-	-	HDIEIFCH_10 Staphylococcus aureus strain strain	110926	0.33399743973459783	f47ea817a8984238617f9cb32366609a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875297	chromosome	-	-	HDIEIFCH_11 Staphylococcus aureus strain strain	99488	0.33249236088774525	73064a6c966e2e8901c05afd04a9c30f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875297	chromosome	-	-	HDIEIFCH_12 Staphylococcus aureus strain strain	87750	0.3283190883190883	b2d23e1b717cab9af403a79ee3a4fe63	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875297	chromosome	-	-	HDIEIFCH_13 Staphylococcus aureus strain strain	68132	0.3195561556977632	5fee458b88bb1716efd366ec3c9dd529	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875297	chromosome	-	-	HDIEIFCH_14 Staphylococcus aureus strain strain	56303	0.31978757792657586	a8da4cc5cca6650499a47c9574b84c59	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875297	chromosome	-	-	HDIEIFCH_15 Staphylococcus aureus strain strain	53878	0.33594417016221834	d861fa226dc50d8338bb0f615f4a8e55	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875297	chromosome	-	-	HDIEIFCH_16 Staphylococcus aureus strain strain	45847	0.32233297707592645	e9f09fbfb3636433b4b8d0ebded8a80f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875297	chromosome	-	-	HDIEIFCH_17 Staphylococcus aureus strain strain	43203	0.3197926069948846	b79244f89ca56a407747356da3407c37	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875297	chromosome	-	-	HDIEIFCH_18 Staphylococcus aureus strain strain	37909	0.3345643514732649	aced3eecc661b1d1f3e47f63eb3de79f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
