sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875287	chromosome	-	-	IKGCNFLN_1 Staphylococcus aureus strain strain	837144	0.3234079202622249	6d9fa8f9580637a99ee71fb1a59107c2	not tested	rep_cluster_1636	001036__CP012595	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_10 Staphylococcus aureus strain strain	75969	0.3369663941871026	b336e8268c5836e69c0d972742b480eb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_11 Staphylococcus aureus strain strain	68132	0.3195268009158692	76ba7e54fcfb4a3ef0421697d944f12a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_12 Staphylococcus aureus strain strain	55488	0.30945429642445216	7761a68b701eed350bc98b4bcede1059	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_13 Staphylococcus aureus strain strain	53879	0.33584513446797454	2b6dc47d3615b1503cb72f129cba300b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_14 Staphylococcus aureus strain strain	48218	0.3226181094197188	d1a6c61b674bf529f86f89a4d645b7d2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_15 Staphylococcus aureus strain strain	45847	0.3223984121098436	b0955cfec600d2038ebfb76df9d1d6ae	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_16 Staphylococcus aureus strain strain	42765	0.33027008067344793	56a3982ee4d8d84f7ec1d1184b62ff9c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_17 Staphylococcus aureus strain strain	38127	0.33556272457838277	1ded64323eed0dce6e2683a60584b5c2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_18 Staphylococcus aureus strain strain	30065	0.3252286712123732	b31e162973cb5a5df4d455e846363bb4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	plasmid	AA840	AJ227	IKGCNFLN_19 Staphylococcus aureus strain strain	24570	0.2824175824175824	76044f37ab6df0e8f7dbe198a9309867	not tested	rep_cluster_1017,rep_cluster_1215,rep_cluster_1733,rep_cluster_2100	000261__GQ900456,000508__GQ900453_00001,CP000737,AP003139	-	-	-	-	MOBQ	AF001314	-	GQ900388	0.0135016	Staphylococcus aureus	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_2 Staphylococcus aureus strain strain	304936	0.3265242542697484	e38f88e1871b5a906339ee84fd2f7505	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_20 Staphylococcus aureus strain strain	19828	0.3188924752874723	2a28a45d56151f91aad047a29fd42502	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_21 Staphylococcus aureus strain strain	18600	0.3010215053763441	d688e5326080cb57bfca97ae70c691e4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_22 Staphylococcus aureus strain strain	14230	0.31075193253689387	7ca794a4a4af7107bac7e9c0a39c64c4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_23 Staphylococcus aureus strain strain	13362	0.2922466696602305	725297e90825f7b7eda3a5087a4b274f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_24 Staphylococcus aureus strain strain	12201	0.32013769363166955	2f8644978695cb0b448ac76d3434751a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	IKGCNFLN_25 Staphylococcus aureus strain strain	5421	0.34015864231691567	8d77b355e36ea741ed2a31fc0a089009	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	plasmid	AA840	AJ227	IKGCNFLN_26 Staphylococcus aureus strain strain	4340	0.395852534562212	bf143de811b97bf1e6c02cb830b59ba3	not tested	-	-	-	-	-	-	-	-	-	GQ900388	0.0135016	Staphylococcus aureus	KX077898	ISCco2	repetitve element
