sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875290	chromosome	-	-	SAMN04875290.contig00001 len=634214 cov=30.3 corr=0 origname=NODE_1_length_634214_cov_30.343526_pilon sw=shovill-spades/1.0.4 date=20190208	634214	0.32173682700161144	28413d68b401918c66a941ade70c51fd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875290	chromosome	-	-	SAMN04875290.contig00002 len=254930 cov=32.1 corr=6 origname=NODE_2_length_254931_cov_32.127393_pilon sw=shovill-spades/1.0.4 date=20190208	254930	0.3356921507864904	cd1207c374a8de8d4a02bc59f26fe7cb	not tested	rep_cluster_2250	BX571857	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875290	chromosome	-	-	SAMN04875290.contig00003 len=207712 cov=31.9 corr=0 origname=NODE_3_length_207712_cov_31.883147_pilon sw=shovill-spades/1.0.4 date=20190208	207712	0.33563780619319056	4be1bc91a83f9b41935373a22410ca35	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875290	chromosome	-	-	SAMN04875290.contig00004 len=173491 cov=28.2 corr=0 origname=NODE_4_length_173491_cov_28.155970_pilon sw=shovill-spades/1.0.4 date=20190208	173491	0.3220167040365206	ddbb2ac085164dafc82f493cb1b24458	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875290	chromosome	-	-	SAMN04875290.contig00005 len=158961 cov=31.7 corr=1 origname=NODE_5_length_158961_cov_31.695898_pilon sw=shovill-spades/1.0.4 date=20190208	158961	0.32691666509395384	c637a82548af3a3a7e717032cf939dbd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875290	chromosome	-	-	SAMN04875290.contig00006 len=155844 cov=28.7 corr=0 origname=NODE_6_length_155844_cov_28.661998_pilon sw=shovill-spades/1.0.4 date=20190208	155844	0.32235440568773904	0df28e72575522b7c5827c7292d68678	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875290	chromosome	-	-	SAMN04875290.contig00007 len=151016 cov=32.3 corr=0 origname=NODE_7_length_151016_cov_32.270899_pilon sw=shovill-spades/1.0.4 date=20190208	151016	0.32844201938867407	a44d5a63d27353023013f022cb23eea8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875290	chromosome	-	-	SAMN04875290.contig00008 len=144667 cov=31.6 corr=0 origname=NODE_8_length_144667_cov_31.570747_pilon sw=shovill-spades/1.0.4 date=20190208	144667	0.32565823581051656	04c3ae888174ff6c684ca4f134ddfc0a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875290	chromosome	-	-	SAMN04875290.contig00009 len=119688 cov=28.9 corr=0 origname=NODE_9_length_119688_cov_28.873417_pilon sw=shovill-spades/1.0.4 date=20190208	119688	0.3340769333600695	8d3ac22c3616f10e8507454bc9c73c87	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875290	chromosome	-	-	SAMN04875290.contig00010 len=112318 cov=33.4 corr=0 origname=NODE_10_length_112318_cov_33.421172_pilon sw=shovill-spades/1.0.4 date=20190208	112318	0.333846756530565	161403a47b8e82121f6870e1be03bb5e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
