sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875287	chromosome	-	-	SAMN04875287.contig00001 len=837144 cov=29.1 corr=1 origname=NODE_1_length_837144_cov_29.100524_pilon sw=shovill-spades/1.0.4 date=20190121	837144	0.3234079202622249	6d9fa8f9580637a99ee71fb1a59107c2	not tested	rep_cluster_1636	001036__CP012595	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00002 len=304936 cov=30.6 corr=4 origname=NODE_2_length_304936_cov_30.640590_pilon sw=shovill-spades/1.0.4 date=20190121	304936	0.3265242542697484	e38f88e1871b5a906339ee84fd2f7505	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00003 len=286997 cov=27.4 corr=0 origname=NODE_3_length_286997_cov_27.354459_pilon sw=shovill-spades/1.0.4 date=20190121	286997	0.32635532775603926	64aa631152071ba03aef5c49febfb154	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00004 len=254420 cov=31.2 corr=4 origname=NODE_4_length_254421_cov_31.203940_pilon sw=shovill-spades/1.0.4 date=20190121	254420	0.33247779262636584	7175dd230ada5818bd471512e283d854	not tested	rep_cluster_2250	BX571857	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00005 len=138731 cov=31.3 corr=1 origname=NODE_5_length_138731_cov_31.313859_pilon sw=shovill-spades/1.0.4 date=20190121	138731	0.330293878080602	49e5abe531447ae2048c6592569fb3c3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00006 len=132053 cov=31.5 corr=0 origname=NODE_6_length_132053_cov_31.506743_pilon sw=shovill-spades/1.0.4 date=20190121	132053	0.3369783344566197	bd82e743069b3c3769bbda3121999928	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00007 len=112320 cov=31.9 corr=0 origname=NODE_7_length_112320_cov_31.946897_pilon sw=shovill-spades/1.0.4 date=20190121	112320	0.33380519943019943	16b6036ba74095aa6d4c2e0ef71bf7fd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00008 len=87736 cov=31.3 corr=0 origname=NODE_8_length_87736_cov_31.297437_pilon sw=shovill-spades/1.0.4 date=20190121	87736	0.32898696088264795	10c6bc053a63851bba9cb4fa1755d06c	not tested	-	-	MOBT	GQ900429_00012	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00009 len=87635 cov=28.3 corr=0 origname=NODE_9_length_87635_cov_28.295633_pilon sw=shovill-spades/1.0.4 date=20190121	87635	0.32813373652079647	096b797fb657d6db4bb31a1d8df5834d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00010 len=75969 cov=30.7 corr=0 origname=NODE_10_length_75969_cov_30.700034_pilon sw=shovill-spades/1.0.4 date=20190121	75969	0.3369663941871026	b336e8268c5836e69c0d972742b480eb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00011 len=68132 cov=29.0 corr=0 origname=NODE_11_length_68132_cov_29.035951_pilon sw=shovill-spades/1.0.4 date=20190121	68132	0.3195268009158692	76ba7e54fcfb4a3ef0421697d944f12a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00012 len=55488 cov=28.5 corr=0 origname=NODE_12_length_55488_cov_28.459681_pilon sw=shovill-spades/1.0.4 date=20190121	55488	0.30945429642445216	7761a68b701eed350bc98b4bcede1059	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00013 len=53879 cov=30.5 corr=0 origname=NODE_13_length_53879_cov_30.488497_pilon sw=shovill-spades/1.0.4 date=20190121	53879	0.33584513446797454	2b6dc47d3615b1503cb72f129cba300b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00014 len=48218 cov=29.2 corr=0 origname=NODE_14_length_48218_cov_29.152790_pilon sw=shovill-spades/1.0.4 date=20190121	48218	0.3226181094197188	d1a6c61b674bf529f86f89a4d645b7d2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00015 len=45847 cov=26.2 corr=0 origname=NODE_15_length_45847_cov_26.150175_pilon sw=shovill-spades/1.0.4 date=20190121	45847	0.3223984121098436	b0955cfec600d2038ebfb76df9d1d6ae	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00016 len=42765 cov=43.1 corr=0 origname=NODE_16_length_42765_cov_43.141833_pilon sw=shovill-spades/1.0.4 date=20190121	42765	0.33027008067344793	56a3982ee4d8d84f7ec1d1184b62ff9c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00017 len=38127 cov=30.4 corr=0 origname=NODE_17_length_38127_cov_30.389622_pilon sw=shovill-spades/1.0.4 date=20190121	38127	0.33556272457838277	1ded64323eed0dce6e2683a60584b5c2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00018 len=30065 cov=27.4 corr=0 origname=NODE_18_length_30065_cov_27.387092_pilon sw=shovill-spades/1.0.4 date=20190121	30065	0.3252286712123732	b31e162973cb5a5df4d455e846363bb4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	plasmid	AA840	AJ227	SAMN04875287.contig00019 len=24570 cov=128.4 corr=0 origname=NODE_19_length_24570_cov_128.417214_pilon sw=shovill-spades/1.0.4 date=20190121	24570	0.2824175824175824	76044f37ab6df0e8f7dbe198a9309867	not tested	rep_cluster_1017,rep_cluster_1215,rep_cluster_1733,rep_cluster_2100	000261__GQ900456,000508__GQ900453_00001,CP000737,AP003139	-	-	-	-	MOBQ	AF001314	-	GQ900388	0.0135016	Staphylococcus aureus	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00020 len=19828 cov=29.5 corr=0 origname=NODE_20_length_19828_cov_29.483427_pilon sw=shovill-spades/1.0.4 date=20190121	19828	0.3188924752874723	2a28a45d56151f91aad047a29fd42502	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00021 len=18600 cov=27.6 corr=0 origname=NODE_21_length_18600_cov_27.642206_pilon sw=shovill-spades/1.0.4 date=20190121	18600	0.3010215053763441	d688e5326080cb57bfca97ae70c691e4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00022 len=14230 cov=29.0 corr=0 origname=NODE_22_length_14230_cov_29.047871_pilon sw=shovill-spades/1.0.4 date=20190121	14230	0.31075193253689387	7ca794a4a4af7107bac7e9c0a39c64c4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00023 len=13362 cov=29.9 corr=0 origname=NODE_23_length_13362_cov_29.877247_pilon sw=shovill-spades/1.0.4 date=20190121	13362	0.2922466696602305	725297e90825f7b7eda3a5087a4b274f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00024 len=12201 cov=26.7 corr=0 origname=NODE_24_length_12201_cov_26.738174_pilon sw=shovill-spades/1.0.4 date=20190121	12201	0.32013769363166955	2f8644978695cb0b448ac76d3434751a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00025 len=5421 cov=28.3 corr=0 origname=NODE_25_length_5421_cov_28.275682_pilon sw=shovill-spades/1.0.4 date=20190121	5421	0.34015864231691567	8d77b355e36ea741ed2a31fc0a089009	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	plasmid	AA840	AJ227	SAMN04875287.contig00026 len=4340 cov=109.5 corr=0 origname=NODE_26_length_4340_cov_109.548795_pilon sw=shovill-spades/1.0.4 date=20190121	4340	0.395852534562212	bf143de811b97bf1e6c02cb830b59ba3	not tested	-	-	-	-	-	-	-	-	-	GQ900388	0.0135016	Staphylococcus aureus	KX077898	ISCco2	repetitve element
SAMN04875287	plasmid	AA840	AJ227	SAMN04875287.contig00027 len=3677 cov=119.1 corr=0 origname=NODE_27_length_3677_cov_119.083102_pilon sw=shovill-spades/1.0.4 date=20190121	3677	0.31765025836279576	f65427dc6d6e92259960bb24f67b3765	not tested	-	-	-	-	-	-	-	-	-	GQ900388	0.0135016	Staphylococcus aureus	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00028 len=3245 cov=28.6 corr=0 origname=NODE_28_length_3245_cov_28.637193_pilon sw=shovill-spades/1.0.4 date=20190121	3245	0.29645608628659476	6dfef7339f0a974d42dd9b36c3bc1365	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	plasmid	AC627	AL894	SAMN04875287.contig00029 len=2540 cov=359.0 corr=0 origname=NODE_29_length_2540_cov_359.046502_pilon sw=shovill-spades/1.0.4 date=20190121	2540	0.30748031496062994	3babc2753c1fcc4435a8d65cdad6569a	not tested	rep_cluster_1947	NC001390	-	-	-	-	-	-	-	NC_018969	4.76906e-05	Staphylococcus aureus	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00030 len=2045 cov=36.0 corr=0 origname=NODE_30_length_2045_cov_35.966127_pilon sw=shovill-spades/1.0.4 date=20190121	2045	0.26894865525672373	7ce34a39cfb45d14eebe1b0100a2af2f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	KX232516	IS257-3	repetitve element
SAMN04875287	chromosome	-	-	SAMN04875287.contig00031 len=1179 cov=54.0 corr=0 origname=NODE_31_length_1179_cov_54.035072_pilon sw=shovill-spades/1.0.4 date=20190121	1179	0.38592027141645463	926351b739a70cc614ca35bcfac602e0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00032 len=767 cov=24.6 corr=0 origname=NODE_32_length_767_cov_24.565714_pilon sw=shovill-spades/1.0.4 date=20190121	767	0.41590612777053454	bb71b078372f19f11122e11267c412f1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00033 len=763 cov=348.9 corr=0 origname=NODE_33_length_763_cov_348.856322_pilon sw=shovill-spades/1.0.4 date=20190121	763	0.3381389252948886	f066801ea48ab4a22e8af40bf368f6ef	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00034 len=615 cov=28.7 corr=0 origname=NODE_34_length_615_cov_28.697080_pilon sw=shovill-spades/1.0.4 date=20190121	615	0.3154471544715447	86d67a6ddf5faa93dd9f6b8b66d338a1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00035 len=614 cov=33.6 corr=0 origname=NODE_35_length_614_cov_33.592322_pilon sw=shovill-spades/1.0.4 date=20190121	614	0.49348534201954397	8e479596e3b18fd146569a09f39187be	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00036 len=442 cov=26.5 corr=0 origname=NODE_36_length_442_cov_26.536000_pilon sw=shovill-spades/1.0.4 date=20190121	442	0.3031674208144796	91ce8692101aa12440bb3a4e5bc6d7b9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00037 len=390 cov=26.7 corr=0 origname=NODE_37_length_390_cov_26.693498_pilon sw=shovill-spades/1.0.4 date=20190121	390	0.3871794871794872	6671ccc8e7527eedc10908d642bb5627	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00038 len=361 cov=27.5 corr=0 origname=NODE_38_length_361_cov_27.472789_pilon sw=shovill-spades/1.0.4 date=20190121	361	0.3185595567867036	69030b3710bd691ca95a420cf428c281	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00039 len=351 cov=92.1 corr=0 origname=NODE_39_length_351_cov_92.116197_pilon sw=shovill-spades/1.0.4 date=20190121	351	0.2792022792022792	34fa46d40dfd7fbb19c86a21ec6dd3e9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00040 len=339 cov=17.7 corr=0 origname=NODE_40_length_339_cov_17.680147_pilon sw=shovill-spades/1.0.4 date=20190121	339	0.5162241887905604	6bd58f922d24a4fcd35ad9e225513ad5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00041 len=337 cov=46.6 corr=0 origname=NODE_41_length_337_cov_46.611111_pilon sw=shovill-spades/1.0.4 date=20190121	337	0.2789317507418398	7a9c6ad489be8e370562ab0d86bec255	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00042 len=303 cov=91.7 corr=0 origname=NODE_42_length_303_cov_91.669492_pilon sw=shovill-spades/1.0.4 date=20190121	303	0.29042904290429045	1a0131e789f0afb4ac9b2209b9c7f2c6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00043 len=299 cov=30.2 corr=0 origname=NODE_43_length_299_cov_30.163793_pilon sw=shovill-spades/1.0.4 date=20190121	299	0.3277591973244147	0494b4df2ae1a7344213d9ae0fed7760	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875287	chromosome	-	-	SAMN04875287.contig00044 len=292 cov=29.0 corr=0 origname=NODE_44_length_292_cov_29.013333_pilon sw=shovill-spades/1.0.4 date=20190121	292	0.3595890410958904	1533b8ad2a6aea4bb24b448f57fbca00	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
