sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875299	chromosome	-	-	NNNMMLEK_1 Staphylococcus aureus strain strain	794044	0.32197334152767354	03e87e5ef89f0ec7e43c8e3a83286507	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_10 Staphylococcus aureus strain strain	53878	0.33594417016221834	d861fa226dc50d8338bb0f615f4a8e55	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_11 Staphylococcus aureus strain strain	45847	0.32233297707592645	efa65d14acb0ebcc42d1b3ffe62fafea	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_12 Staphylococcus aureus strain strain	37909	0.3345643514732649	daf2e0dfbd83c65da67b81e5e273f62c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_13 Staphylococcus aureus strain strain	32287	0.31566884504599374	32d2055380d257f7857833828e481f7a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_14 Staphylococcus aureus strain strain	30065	0.3250956261433561	289061080f5da305b1139d643831f4da	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_15 Staphylococcus aureus strain strain	22488	0.29424581999288507	b5dd8a815fa87cf886e16df7d410f040	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_16 Staphylococcus aureus strain strain	19828	0.31894290901755096	ab456d0db7d6f247d6045d698b614d50	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_17 Staphylococcus aureus strain strain	17334	0.30812276450905735	909f4e1e6eb956a67d38b7dadd486315	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_18 Staphylococcus aureus strain strain	12202	0.32019341091624326	1f69c7cb0b475e2f1ce1e7925c3b61e6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_19 Staphylococcus aureus strain strain	11691	0.2728594645453768	1c335bf1b1fc849b3d254505f3ca13cb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_2 Staphylococcus aureus strain strain	545693	0.33351536486632594	86e6a1a4cef046b19c678bee13f85c3e	not tested	rep_cluster_2250	BX571857	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_20 Staphylococcus aureus strain strain	7039	0.3506179855093053	3a0780a4c0f00bb94f14e72dffd2b830	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_21 Staphylococcus aureus strain strain	5421	0.3399741745065486	34787b1b702fcc3ca8f455a62eefcf04	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	plasmid	AC627	AL894	NNNMMLEK_22 Staphylococcus aureus strain strain	2424	0.30899339933993397	f56883193354d5f6ea5692b5026fde8c	not tested	rep_cluster_1947	NC001390	-	-	-	-	-	-	-	NC_001395	0.00205363	Staphylococcus aureus	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_23 Staphylococcus aureus strain strain	1179	0.3850720949957591	c52ee2c414ad3c69b3f60ff202cc8236	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_24 Staphylococcus aureus strain strain	1062	0.4971751412429379	400e4eec0e73e0234d1a448f68509c0d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_25 Staphylococcus aureus strain strain	679	0.4167893961708395	13a854765456f6c3e9746d081fa69630	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_26 Staphylococcus aureus strain strain	615	0.3154471544715447	86d67a6ddf5faa93dd9f6b8b66d338a1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_27 Staphylococcus aureus strain strain	442	0.3031674208144796	01ee9a39379851da5d4cc01b660743d7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_28 Staphylococcus aureus strain strain	390	0.3871794871794872	6671ccc8e7527eedc10908d642bb5627	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_29 Staphylococcus aureus strain strain	361	0.3185595567867036	69030b3710bd691ca95a420cf428c281	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875299	chromosome	-	-	NNNMMLEK_3 Staphylococcus aureus strain strain	331157	0.32719223812270315	3380ad219ddb7599a3d842aa36069af9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
