sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875296	chromosome	-	-	EHGCLLHO_1 Staphylococcus aureus strain strain	565588	0.3214513037758934	b057d22129592f64776f0fb63bf2855f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875296	chromosome	-	-	EHGCLLHO_10 Staphylococcus aureus strain strain	106317	0.3234478023270032	502a149d699f16697aa615d72fd04338	not tested	rep_cluster_1636	001036__CP012595	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875296	chromosome	-	-	EHGCLLHO_11 Staphylococcus aureus strain strain	87906	0.3279753372921075	e7e50225d8f7f472ec5fd5c8491b2131	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875296	chromosome	-	-	EHGCLLHO_12 Staphylococcus aureus strain strain	68132	0.31957083308871015	0e4cc0524c24b452d2f4585f441b2c69	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875296	chromosome	-	-	EHGCLLHO_13 Staphylococcus aureus strain strain	63516	0.3437401599596952	43c07fbc7fd01eb938260029592356bf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875296	chromosome	-	-	EHGCLLHO_14 Staphylococcus aureus strain strain	53339	0.33609553984889107	3590dc10fabcedc99e852ea2372ecba9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875296	chromosome	-	-	EHGCLLHO_15 Staphylococcus aureus strain strain	45846	0.3223400078523753	055a4e045d42eb713049d16430e70434	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875296	chromosome	-	-	EHGCLLHO_16 Staphylococcus aureus strain strain	37909	0.3345643514732649	deed55bc90857f9c210c150874ce1ee6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875296	chromosome	-	-	EHGCLLHO_17 Staphylococcus aureus strain strain	32287	0.3156378728280732	df5f88f76b2742556b591dc6ab2e6c67	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875296	chromosome	-	-	EHGCLLHO_18 Staphylococcus aureus strain strain	30064	0.3251397019691325	9c07638271fd52284628262ebf298303	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875296	chromosome	-	-	EHGCLLHO_19 Staphylococcus aureus strain strain	22488	0.29424581999288507	b5dd8a815fa87cf886e16df7d410f040	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
