sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875293	chromosome	-	-	KCCBKPIN_1 Staphylococcus aureus strain strain	580092	0.3212593864421506	00ec1fdd6893f0baf227bfd4f1fecc73	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_10 Staphylococcus aureus strain strain	109418	0.3281544170063426	a0ec7cb3f528b9a776d63b486d011606	not tested	rep_cluster_1636	001036__CP012595	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_11 Staphylococcus aureus strain strain	87751	0.3283153468336543	55e0987ae1ba4787adf6a27c12f11811	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_12 Staphylococcus aureus strain strain	68132	0.31957083308871015	9a158b0b90d32a1de147162c9d804f1d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_13 Staphylococcus aureus strain strain	60448	0.3361401535203812	710272214a9c97c754e26fb5edd2ee5e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_14 Staphylococcus aureus strain strain	53878	0.33594417016221834	d861fa226dc50d8338bb0f615f4a8e55	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_15 Staphylococcus aureus strain strain	37909	0.33451159355298216	cbdae45faaa48c796fc19e9ec8015e7a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_16 Staphylococcus aureus strain strain	32379	0.3161617097501467	883bdc556c522e1cad1e0f34af4484d5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_17 Staphylococcus aureus strain strain	30065	0.3250956261433561	f3c0e741ba889a0e23c98a62b97b53fb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_18 Staphylococcus aureus strain strain	22487	0.29416996486859076	d3903e3ec4548e33cc720ffdcc61b41d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_19 Staphylococcus aureus strain strain	19828	0.31899334274762964	6fcc54bc3481f0bce55cf7eb57aa2ac9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_2 Staphylococcus aureus strain strain	394411	0.3328634343362634	1c61dd114a19d4737a9e8101f9ea9006	not tested	rep_cluster_2250	BX571857	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_20 Staphylococcus aureus strain strain	17334	0.30812276450905735	25442234c6b5df639cdaf640a37b3952	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_21 Staphylococcus aureus strain strain	12202	0.3202753646943124	212ec4dd3c60270efea4743c970469e0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_22 Staphylococcus aureus strain strain	11691	0.2729450004276794	2bfe3a20a316fa5c6f3464982430ca88	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_23 Staphylococcus aureus strain strain	7039	0.35076005114362835	7b023472a8801b30de7645fe6831c9c9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_24 Staphylococcus aureus strain strain	5421	0.3399741745065486	34787b1b702fcc3ca8f455a62eefcf04	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_25 Staphylococcus aureus strain strain	2897	0.3313772868484639	24506c8a3612083b8c45dd9d54c822e5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_26 Staphylococcus aureus strain strain	2645	0.34593572778827975	97d6f2025a1071249dde50acd98de873	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	plasmid	AC627	AL894	KCCBKPIN_27 Staphylococcus aureus strain strain	2540	0.3059055118110236	20433cc4dbcd8149e614e9635b4bb71f	not tested	rep_cluster_1947	NC001390	-	-	-	-	-	-	-	NC_018969	4.76906e-05	Staphylococcus aureus	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_28 Staphylococcus aureus strain strain	1402	0.31169757489301	d5e7b62047670129eac7f2508a0a93bd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	JX204384	IS1181	repetitve element
SAMN04875293	chromosome	-	-	KCCBKPIN_29 Staphylococcus aureus strain strain	1179	0.3850720949957591	218858d99295e405883f3597f5b12768	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_3 Staphylococcus aureus strain strain	325680	0.3269804716285925	083cd625d7710f593b10a91270836a8a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_30 Staphylococcus aureus strain strain	761	0.42575558475689884	71a41ed81696657185690947e8ced61f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_31 Staphylococcus aureus strain strain	615	0.3154471544715447	86d67a6ddf5faa93dd9f6b8b66d338a1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_32 Staphylococcus aureus strain strain	442	0.3031674208144796	01ee9a39379851da5d4cc01b660743d7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_33 Staphylococcus aureus strain strain	440	0.49772727272727274	6cf5d21292854df7c46814106b3915bc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_34 Staphylococcus aureus strain strain	390	0.3871794871794872	6671ccc8e7527eedc10908d642bb5627	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_35 Staphylococcus aureus strain strain	381	0.4645669291338583	5d03e0018a1a08ec1311b13ffc803943	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_36 Staphylococcus aureus strain strain	371	0.29649595687331537	2f9a0d01cd72d6874f421d4d1a80ac7e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875293	chromosome	-	-	KCCBKPIN_37 Staphylococcus aureus strain strain	363	0.465564738292011	057721995850e23e2126a9468ad7d833	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
