sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875285	chromosome	-	-	MMHCIOPA_1 Staphylococcus aureus strain strain	485015	0.32540436893704316	6c3e84f6ca8f7717b1d89ee13d862b2a	not tested	rep_cluster_1636	001036__CP012595	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_10 Staphylococcus aureus strain strain	87635	0.32814514748673473	3ca7f51d2c706f13ceab5eda599f8fef	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_11 Staphylococcus aureus strain strain	68132	0.3195414783068162	e695efd9a9fb79e1c6be8f3c5b574e34	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_12 Staphylococcus aureus strain strain	65872	0.3353928831673549	0429280e57b502054a5e1cc4143377b2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_13 Staphylococcus aureus strain strain	54129	0.322045483936522	2ef326301ca7050f060bd7d1d62c5586	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_14 Staphylococcus aureus strain strain	53879	0.33586369457488074	8c3cd6335dd2407894e9dc94d3324210	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_15 Staphylococcus aureus strain strain	49350	0.3223302938196555	3c98f41154606ffb2aea2672ec323953	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_16 Staphylococcus aureus strain strain	45847	0.3223984121098436	c587ff3e871af2c3d6b07fc06da09b43	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_17 Staphylococcus aureus strain strain	37909	0.3346962462739719	817e1ac7cefbab08d0296a42499f6df3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_18 Staphylococcus aureus strain strain	32297	0.3158807319565285	2b851793a91f5a35b591da630947a48c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_19 Staphylococcus aureus strain strain	30065	0.3251954099451189	b361e0246340b6caafdee1767e7459e6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_2 Staphylococcus aureus strain strain	386361	0.3218492549713869	58ae301dc2cb301e5e3132ae93623312	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_20 Staphylococcus aureus strain strain	22487	0.2939476141770801	d8e93500f33ebbef3139f7172eff49bb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	plasmid	AA840	AJ227	MMHCIOPA_21 Staphylococcus aureus strain strain	20660	0.3041142303969022	2f5e4b8c45dfa9e4a0e7b0089214ff7a	not tested	rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	000261__GQ900456,CP000737,AP003139	-	-	-	-	MOBQ	AF001314	-	GQ900407	0.00205363	Staphylococcus aureus	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_22 Staphylococcus aureus strain strain	19828	0.3188924752874723	2a28a45d56151f91aad047a29fd42502	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_23 Staphylococcus aureus strain strain	18600	0.30096774193548387	2df5490f9f06a25deca4db27eba2edb1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_24 Staphylococcus aureus strain strain	18132	0.30950805206265164	2f951e378fd8033b2c25c800cedac81f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_25 Staphylococcus aureus strain strain	12201	0.32013769363166955	2f8644978695cb0b448ac76d3434751a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	plasmid	AC404	-	MMHCIOPA_26 Staphylococcus aureus strain strain	8872	0.3360009017132552	b5df6f3d7218d809106e63b2fcc5d947	not tested	-	-	-	-	-	-	-	-	-	CP042015	0.0389696	Staphylococcus aureus	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_27 Staphylococcus aureus strain strain	5421	0.34015864231691567	16fd2269c488b27dcd58cb6746a53807	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	plasmid	AA840	AJ227	MMHCIOPA_28 Staphylococcus aureus strain strain	3353	0.3092752758723531	60603efab96e0bc76e482ae2d0995570	not tested	-	-	-	-	-	-	-	-	-	GQ900407	0.00205363	Staphylococcus aureus	-	-	-
SAMN04875285	plasmid	AC627	AL894	MMHCIOPA_29 Staphylococcus aureus strain strain	2434	0.30813475760065734	e984fbaf04d1ba5e21b8c44a945bd612	not tested	rep_cluster_1947	NC001390	-	-	-	-	-	-	-	KX011076	0.000532603	Staphylococcus aureus	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_3 Staphylococcus aureus strain strain	286996	0.3263390430528649	8c3a0ff2b3634628cab7420a9ae2750b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_30 Staphylococcus aureus strain strain	1402	0.3124108416547789	f0d6b3617bbc5668f511fdd6703506ba	not tested	-	-	-	-	-	-	-	-	-	-	-	-	JX204384	IS1181	repetitve element
SAMN04875285	chromosome	-	-	MMHCIOPA_31 Staphylococcus aureus strain strain	1179	0.3850720949957591	c52ee2c414ad3c69b3f60ff202cc8236	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_32 Staphylococcus aureus strain strain	1119	0.514745308310992	2c256c700ce9469a8cc2f63b5a999309	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_33 Staphylococcus aureus strain strain	866	0.28290993071593534	f56bb264fdf91c5a73725551b0db62bb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_34 Staphylococcus aureus strain strain	849	0.42402826855123676	cfa0dfe3286b5e7186792ec37411f018	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_35 Staphylococcus aureus strain strain	781	0.3201024327784891	209ce8a24e964d89ef0b60522d073887	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_36 Staphylococcus aureus strain strain	615	0.3154471544715447	a9b980c270df714e7b54611e9e3480c6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_37 Staphylococcus aureus strain strain	610	0.32131147540983607	783b5a3df4e0acac9dec8e05d75fa15c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_38 Staphylococcus aureus strain strain	442	0.3031674208144796	8686ba7cf067bc04a8918f627a0248d0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_39 Staphylococcus aureus strain strain	390	0.3871794871794872	6671ccc8e7527eedc10908d642bb5627	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_4 Staphylococcus aureus strain strain	253706	0.33249903431530986	9cfe582ecb49670d95af31235aa79454	not tested	rep_cluster_2250	BX571857	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_40 Staphylococcus aureus strain strain	371	0.29380053908355797	c516d22380f3c6dd483b33e154b38f70	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_41 Staphylococcus aureus strain strain	351	0.2792022792022792	34fa46d40dfd7fbb19c86a21ec6dd3e9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_42 Staphylococcus aureus strain strain	306	0.48366013071895425	de761d6a0a59067ab32cd95d76d04e39	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_43 Staphylococcus aureus strain strain	303	0.29042904290429045	ab4b5d3c51bb102811868a07e36da324	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_44 Staphylococcus aureus strain strain	299	0.3277591973244147	0494b4df2ae1a7344213d9ae0fed7760	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_45 Staphylococcus aureus strain strain	284	0.2887323943661972	0dcf683010ed7f1acb080a5aa252bdce	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_46 Staphylococcus aureus strain strain	284	0.35563380281690143	747527e87cb8a3fdeb04cc5de160feb8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_47 Staphylococcus aureus strain strain	284	0.4225352112676056	264b3b1715af9fd3095abd57fab4372a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_48 Staphylococcus aureus strain strain	283	0.3215547703180212	3496d742df74d65aa4ef97a70cccf67e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_49 Staphylococcus aureus strain strain	277	0.51985559566787	6c9ce937ffdab9d6dfdfde2419dc4809	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_5 Staphylococcus aureus strain strain	209964	0.336310034101084	d630cbb40079e1fb3b939ac888cd6d9f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_50 Staphylococcus aureus strain strain	275	0.32727272727272727	9a6697e32fc75bf405802926e9adedd2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_51 Staphylococcus aureus strain strain	265	0.33584905660377357	706ef6111ee90276a0e949e53d9cd567	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_52 Staphylococcus aureus strain strain	251	0.2948207171314741	30bc8deb97c25c548479cc2056553fe6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_53 Staphylococcus aureus strain strain	243	0.45267489711934156	50c0024355d50d756beea8fa5b3acc4d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_54 Staphylococcus aureus strain strain	232	0.5301724137931034	465a0fd51bdb5a76bf7f81b0253ce57a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_55 Staphylococcus aureus strain strain	227	0.33480176211453744	94bef4a4539e9e096ec6dc654d312ac2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_56 Staphylococcus aureus strain strain	225	0.28444444444444444	7537ee3b63ebdffd4d4ef79ec4752ad9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875285	chromosome	-	-	MMHCIOPA_57 Staphylococcus aureus strain strain	218	0.26146788990825687	eaa5045a41e134f23be2727f316d8ee2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
