sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875298	chromosome	-	-	SAMN04875298.contig00001 len=531855 cov=27.9 corr=0 origname=NODE_1_length_531855_cov_27.914912_pilon sw=shovill-spades/1.0.4 date=20190121	531855	0.3207171127468953	6b16ed58eabe0662873e6fd473a779e2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875298	chromosome	-	-	SAMN04875298.contig00002 len=333130 cov=27.2 corr=0 origname=NODE_2_length_333130_cov_27.240600_pilon sw=shovill-spades/1.0.4 date=20190121	333130	0.3269774562483115	34baa013043c34391b7c53dab34eabd6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875298	chromosome	-	-	SAMN04875298.contig00003 len=283704 cov=31.4 corr=0 origname=NODE_3_length_283704_cov_31.402402_pilon sw=shovill-spades/1.0.4 date=20190121	283704	0.3358852888926487	ca86f5087080541f157bdd9e66bdfb8d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875298	chromosome	-	-	SAMN04875298.contig00004 len=241892 cov=31.1 corr=5 origname=NODE_4_length_241893_cov_31.115186_pilon sw=shovill-spades/1.0.4 date=20190121	241892	0.3353438724720123	c8438e77dbd01c11e2b552c13d08fe12	not tested	rep_cluster_2250	BX571857	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875298	chromosome	-	-	SAMN04875298.contig00005 len=225461 cov=29.9 corr=0 origname=NODE_5_length_225461_cov_29.862485_pilon sw=shovill-spades/1.0.4 date=20190121	225461	0.3158949884902489	2583a0efe23390491e336cd14ae754ee	not tested	-	-	MOBT	GQ900429_00012	-	-	-	-	-	-	-	-	-	-	-
SAMN04875298	chromosome	-	-	SAMN04875298.contig00006 len=158950 cov=30.5 corr=0 origname=NODE_6_length_158950_cov_30.513057_pilon sw=shovill-spades/1.0.4 date=20190121	158950	0.3269392890846178	e280536fe9063058632c1c88e34e2056	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875298	chromosome	-	-	SAMN04875298.contig00007 len=145456 cov=31.5 corr=0 origname=NODE_7_length_145456_cov_31.466356_pilon sw=shovill-spades/1.0.4 date=20190121	145456	0.32612611373886263	780d3da5dbfe9d82cd0d99d0d3752cb6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875298	chromosome	-	-	SAMN04875298.contig00008 len=137116 cov=30.9 corr=0 origname=NODE_8_length_137116_cov_30.917154_pilon sw=shovill-spades/1.0.4 date=20190121	137116	0.3306835088538172	554ccc7f3234a01fb3e3a34a45e4e121	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875298	chromosome	-	-	SAMN04875298.contig00009 len=110940 cov=31.2 corr=0 origname=NODE_9_length_110940_cov_31.179196_pilon sw=shovill-spades/1.0.4 date=20190121	110940	0.3341265548945376	fb6c7cdd9a64d80972cd135450b2cb6e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875298	chromosome	-	-	SAMN04875298.contig00010 len=109789 cov=29.1 corr=0 origname=NODE_10_length_109789_cov_29.116440_pilon sw=shovill-spades/1.0.4 date=20190121	109789	0.3312080445217645	8befb914e38cf363928564a952fe1cc6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
